ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile
9798,1,15,0,0,2,1,3,2,0,1,6,5,7,1565,1154,17
6412,14,14,0,0,2,1,3,2,0,5,20,7,27,1042,173,4
6416,14,14,0,0,2,1,3,2,0,1,20,7,27,1042,173,4
6705,16,6,0,0,4,0,3,17,0,1,20,7,29,1143,850,4
5897,6,10,0,0,4,0,3,3,0,1,23,1,31,994,734,4
9450,14,11,0,0,2,1,3,2,0,1,23,1,264,1440,1062,4
4568,16,6,0,0,4,1,3,17,0,1,20,7,29,793,310,4
12286,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
867,0,7,0,0,0,0,3,0,0,1,0,0,120,267,205,4
11735,17,,0,0,4,0,3,6,0,1,23,1,31,1884,1401,4
4375,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
11793,6,6,0,0,0,0,3,0,0,1,1,0,294,1893,973,4
3864,1,15,0,0,2,0,3,4,0,1,30,2,41,692,540,4
13181,6,5,0,0,4,0,3,33,0,1,10,0,49,2004,1481,4
10986,15,13,0,0,2,0,3,4,0,1,26,8,288,1697,1255,4
9744,4,18,0,0,2,0,3,4,0,1,49,9,88,1542,1137,4
6033,1,15,0,0,2,0,3,4,0,1,8,2,155,1017,749,4
2270,16,0,0,0,2,1,3,4,0,0,0,0,0,20,19,8
7292,2,11,0,0,2,0,3,2,0,1,10,0,97,187,156,4
413,1,15,0,0,2,0,3,4,0,1,4,3,4,156,130,1
7729,2,11,0,0,2,0,3,4,0,1,10,0,97,187,156,4
11011,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4
13188,6,5,0,0,4,1,3,33,0,1,10,0,49,2004,1481,4
8624,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8
8626,0,15,0,0,0,0,3,0,0,1,0,0,0,1394,18,8
10842,1,15,0,0,2,1,3,4,0,1,38,9,129,1654,1225,4
8747,6,5,0,0,0,0,3,0,0,1,0,0,107,1405,20,4
3958,9,10,0,0,2,0,3,4,0,1,1,0,12,729,571,4
3116,1,4,0,0,4,0,3,2,0,1,17,1,137,493,384,4
11850,6,3,0,0,4,0,3,17,0,1,20,7,29,1909,348,4
3826,16,15,0,0,2,0,3,4,0,1,22,7,30,679,530,4
11654,1,4,0,0,2,0,3,4,0,1,34,1,302,1867,1390,4
10889,6,5,0,0,4,1,3,17,0,1,20,7,29,1677,1242,4
11590,1,4,0,0,2,1,3,4,0,1,74,4,263,1855,1381,4
897,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
9774,9,6,0,0,4,1,3,17,0,1,20,7,29,1554,53,4
6578,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
3784,6,,0,0,4,0,3,3,0,1,17,1,137,668,520,4
3664,6,6,0,0,2,0,3,4,0,1,51,1,132,646,502,4
5889,9,10,0,0,2,1,3,4,0,1,4,3,17,989,729,4
5984,16,6,0,0,2,1,3,4,0,1,22,7,30,1008,635,4
994,16,10,0,0,2,0,3,2,0,1,1,0,102,296,228,4
9799,1,15,0,0,2,1,3,2,0,1,6,5,7,1565,1154,17
7060,0,7,0,0,2,0,3,4,0,1,7,4,8,1267,934,4
6873,16,15,0,0,0,1,3,0,0,0,1,0,12,1199,895,4
146,4,18,0,0,4,0,3,3,0,4,30,2,41,73,67,13
5445,3,1,0,0,2,0,3,2,0,1,28,3,37,920,689,4
6789,1,15,0,0,2,0,3,4,0,1,20,7,29,1165,310,4
11525,1,4,0,0,2,0,3,4,0,1,4,3,146,1835,1363,4
10178,6,5,0,0,0,0,3,0,0,1,0,0,160,1618,311,4
6833,1,15,0,0,2,0,3,4,0,1,11,3,15,1180,880,4
11091,14,2,0,0,2,1,3,4,0,1,10,0,229,1725,1280,4
9393,19,18,0,0,2,0,3,4,0,4,66,4,182,609,473,4
2929,6,5,0,0,2,1,3,4,0,1,0,0,120,435,295,4
9479,9,4,0,0,2,0,3,4,0,1,45,1,125,1452,1073,5
4859,6,6,0,0,2,0,3,4,0,1,0,0,5,885,16,8
4860,6,6,0,0,2,0,3,4,0,1,0,0,5,885,16,8
9903,16,10,0,0,2,0,3,4,0,1,20,7,29,1594,1177,4
6442,16,10,0,0,2,0,3,4,0,1,4,3,4,1050,776,4
8593,14,16,0,0,2,0,3,2,0,1,23,1,31,780,608,4
3078,13,14,0,0,6,0,3,6,0,1,52,11,98,486,377,20
3763,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
13091,11,14,0,0,2,1,3,2,0,1,34,1,302,1969,157,4
13414,14,14,0,0,2,1,3,4,0,1,59,3,135,2012,1486,4
3138,0,7,0,0,2,0,3,4,0,1,64,1,181,499,390,4
11096,1,15,0,0,2,0,3,4,0,1,28,3,37,1727,830,4
7079,0,7,0,0,2,0,3,4,0,1,7,4,8,1268,934,4
7247,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
768,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
774,5,5,0,0,2,0,3,4,0,1,7,4,8,250,193,4
9778,4,18,0,0,2,1,3,2,0,1,35,4,118,1557,1149,4
5456,3,2,0,0,2,0,3,4,0,5,20,7,29,926,53,4
11817,17,17,0,0,4,0,3,6,0,1,22,7,30,1902,695,4
220,14,16,0,0,2,0,3,2,0,1,14,5,20,90,81,16
1158,13,12,0,0,4,1,3,6,0,1,29,8,154,357,281,8
6429,2,7,0,0,2,0,3,4,0,1,20,7,29,1046,772,5
3122,9,4,0,0,2,0,3,4,0,1,5,4,52,496,387,4
6358,0,15,0,0,2,0,3,2,0,1,28,3,37,1033,762,4
2879,11,16,0,0,2,1,3,2,0,1,4,3,4,425,331,4
9953,13,14,0,0,4,1,3,6,0,1,6,5,239,1614,1195,4
325,3,2,0,0,6,1,3,6,0,1,43,4,76,135,116,1
680,14,11,0,0,2,0,3,2,0,1,43,4,76,217,174,4
7308,2,1,0,0,2,1,3,2,0,1,35,4,254,1307,965,4
3276,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4
9937,11,16,0,0,7,1,3,2,0,1,48,0,233,1606,1188,4
6790,1,15,0,0,2,0,3,4,0,1,20,7,29,1165,310,4
658,6,6,0,0,4,0,3,6,0,1,20,7,29,206,172,4
9649,9,7,0,0,2,0,3,4,0,1,23,1,64,1501,1109,4
9583,14,14,0,0,4,1,3,6,0,3,20,7,90,1478,942,4
5906,1,15,0,0,2,0,3,2,0,1,26,8,43,996,736,4
9704,6,5,0,0,2,0,3,4,0,1,0,0,0,1527,101,5
82,12,13,0,0,2,1,3,2,0,1,18,5,25,50,45,4
11441,14,14,0,0,2,0,3,2,0,1,66,4,182,1809,1340,4
4730,0,7,0,0,2,1,3,2,0,1,4,3,4,849,642,4
399,16,5,0,0,2,0,3,4,0,1,20,7,29,152,127,4
6792,1,15,0,0,2,1,3,4,0,1,20,7,29,1165,310,4
11588,1,4,0,0,2,0,3,4,0,1,74,4,263,1855,1381,4
11189,10,9,0,0,2,1,3,2,0,1,23,1,31,1765,1311,4
11820,8,8,0,0,2,0,3,4,0,1,36,9,275,1903,1412,4
3866,11,14,0,0,2,1,3,2,0,1,4,3,4,693,541,4
8543,13,12,0,0,2,1,3,2,0,1,26,8,34,1370,1016,4
9732,13,16,0,0,2,1,3,2,0,1,3,2,3,1535,1130,1
6988,1,15,0,0,2,0,3,2,0,1,36,9,149,1244,919,4
6859,3,2,0,0,2,1,3,2,0,1,17,1,196,1190,889,4
1151,16,4,0,0,2,1,3,4,0,1,48,0,153,354,279,4
3037,4,18,0,0,7,1,3,2,0,1,64,1,167,466,358,4
6663,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
5633,6,17,0,0,4,1,3,6,0,1,20,7,29,932,695,4
9543,0,7,0,0,2,1,3,2,0,1,28,3,37,1465,594,4
9641,11,14,0,0,2,1,3,2,0,1,3,2,269,1497,1107,1
845,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
1105,2,9,0,0,2,1,3,2,0,1,28,3,37,338,265,4
3501,12,16,0,0,6,1,3,6,0,1,66,4,182,610,474,4
1232,6,6,0,0,2,0,3,2,0,1,4,3,146,382,260,8
6440,16,10,0,0,2,0,3,4,0,1,4,3,146,1049,775,32
6714,16,6,0,0,4,1,3,17,0,1,20,7,29,1144,850,4
6471,9,4,0,0,2,0,3,2,0,1,17,1,73,1054,780,4
5529,6,6,0,0,2,0,3,4,0,1,35,4,231,945,707,4
11895,13,12,0,0,2,0,3,4,0,1,20,7,29,1921,979,4
6929,16,10,0,0,2,1,3,4,0,1,0,0,143,1217,904,4
3408,12,13,0,0,2,1,3,2,0,1,60,5,144,587,456,4
278,2,9,0,0,2,0,3,2,0,1,10,0,61,114,96,3
277,2,9,0,0,2,0,3,2,0,5,10,0,61,114,96,3
6639,4,,0,0,3,1,3,3,0,4,20,7,29,1123,839,4
926,3,2,0,0,2,0,3,2,0,1,37,5,126,279,213,4
458,2,9,0,0,2,1,3,2,0,1,32,4,46,172,144,4
9613,1,15,0,0,2,1,3,4,0,1,48,0,243,1487,1100,4
6577,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
5890,14,16,0,0,2,1,3,2,0,1,4,3,4,990,730,4
6803,0,7,0,0,2,0,3,2,0,1,16,5,95,1167,868,4
9561,12,12,0,0,2,1,3,4,0,1,1,0,44,1472,1087,4
9632,13,2,0,0,2,1,3,4,0,1,13,0,19,1492,1104,4
9814,5,5,0,0,2,0,3,4,0,1,38,9,62,1573,1161,4
3278,6,6,0,0,2,0,3,2,0,1,4,3,4,552,424,4
119,11,12,0,0,2,1,3,2,0,1,24,2,32,62,56,4
8526,10,2,0,0,2,0,3,2,0,1,8,2,82,1364,1010,4
7205,3,2,0,0,2,1,3,2,0,1,11,3,15,1274,939,4
11055,9,4,0,0,2,1,3,4,0,1,20,7,29,1716,1242,4
3502,18,13,0,0,3,1,3,3,0,1,66,4,182,610,474,4
9504,19,18,0,0,2,1,3,2,0,4,4,3,17,1458,1078,4
469,10,2,0,0,2,1,3,2,0,5,16,5,95,179,149,4
862,3,16,0,0,2,1,3,4,0,1,38,9,62,265,203,4
928,12,12,0,0,2,1,3,4,0,1,39,8,66,280,214,4
3944,9,4,0,0,2,0,3,4,0,1,15,1,216,723,566,4
6991,1,15,0,0,2,1,3,2,0,1,36,9,149,1244,919,4
5894,1,15,0,0,2,1,3,2,0,1,48,0,114,992,732,4
6834,1,15,0,0,2,1,3,4,0,1,11,3,15,1180,880,4
4803,13,2,0,0,2,1,3,4,0,1,18,5,207,875,661,4
4654,11,14,0,0,2,1,3,2,0,1,29,8,40,819,632,4
7329,13,14,0,0,2,1,3,2,0,1,37,5,126,1319,974,4
684,9,,0,0,3,0,3,14,0,1,43,4,76,220,174,4
314,9,15,0,0,2,1,3,4,0,1,42,5,70,127,109,4
4615,2,2,0,0,2,1,3,2,0,1,4,3,4,806,625,4
6819,13,11,0,0,2,1,3,2,0,1,11,3,18,1175,875,4
331,1,15,0,0,2,1,3,4,0,1,8,2,77,136,117,1
5427,5,6,0,0,2,1,3,4,0,1,21,5,183,910,680,4
6610,9,15,0,0,2,1,3,4,0,1,28,3,37,1112,829,1
3139,0,7,0,0,2,1,3,4,0,1,64,1,181,499,390,4
6684,9,4,0,0,2,1,3,4,0,1,4,3,17,1135,847,8
441,0,1,0,0,2,1,3,4,0,1,3,2,86,162,136,4
6713,16,6,0,0,4,0,3,17,0,1,20,7,29,1144,850,4
9650,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4
1065,3,2,0,0,3,1,3,3,0,1,17,1,73,317,245,4
6042,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
8527,10,2,0,0,2,0,3,2,0,1,8,2,82,1364,1010,4
4619,5,6,0,0,4,0,3,27,0,1,20,7,227,809,628,4
2984,9,18,0,0,2,0,3,4,0,1,29,8,100,449,66,4
9552,2,2,0,0,2,1,3,4,0,1,4,3,4,1466,1082,4
10919,1,15,0,0,2,1,3,2,0,1,48,0,87,1688,1247,4
4442,20,18,0,0,2,0,3,4,0,1,45,1,80,767,598,4
4599,0,15,0,0,2,0,3,4,0,1,2,1,156,805,624,4
688,6,,0,0,6,0,3,14,0,1,43,4,76,224,174,4
9584,14,14,0,0,4,1,3,6,0,3,20,7,90,1478,942,4
4601,0,15,0,0,2,0,3,4,0,1,2,1,156,805,624,4
5541,6,6,0,0,2,0,3,4,0,1,21,5,28,949,709,4
7067,0,7,0,0,2,0,3,4,0,1,7,4,8,1267,934,4
11414,16,1,0,0,2,0,3,4,0,1,1,0,102,1800,1334,4
11097,1,15,0,0,2,0,3,4,0,1,28,3,37,1727,830,4
3887,9,18,0,0,2,0,3,2,0,1,29,8,40,703,155,4
655,1,15,0,0,2,0,3,4,0,1,4,3,4,205,171,4
894,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
11809,6,4,0,0,2,0,3,4,0,1,17,1,137,1896,1407,4
1012,6,6,0,0,2,0,3,4,0,1,51,1,132,298,230,4
7018,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
4373,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
11395,20,3,0,0,2,0,3,2,0,1,8,2,82,1791,349,4
6043,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
957,1,4,0,0,2,0,3,4,0,1,20,7,29,287,50,4
4498,1,4,0,0,2,0,3,4,0,1,20,7,29,783,50,4
1375,16,10,0,0,2,0,3,4,0,1,20,7,29,398,310,4
3426,9,4,0,0,2,0,3,4,0,1,12,5,21,592,460,4
5630,6,17,0,0,4,0,3,6,0,1,20,7,29,932,695,4
8085,9,15,0,0,0,0,3,0,0,1,0,0,5,1354,1001,4
6614,2,1,0,0,1,1,3,1,0,0,28,3,37,1113,830,4
11526,1,4,0,0,2,0,3,4,0,1,4,3,146,1835,1363,4
6791,1,15,0,0,2,0,3,4,0,1,20,7,29,1165,310,4
11589,1,4,0,0,2,0,3,4,0,1,74,4,263,1855,1381,4
11821,8,8,0,0,2,0,3,4,0,1,36,9,275,1903,1412,4
5579,0,7,0,0,2,0,3,2,0,1,2,1,74,952,710,0
6793,1,15,0,0,2,1,3,4,0,1,20,7,29,1165,310,4
10858,9,4,0,0,2,1,3,4,0,1,20,7,29,1664,1018,4
9815,5,5,0,0,2,0,3,4,0,1,38,9,62,1573,1161,4
846,6,4,0,0,2,0,3,4,0,1,25,1,33,264,202,4
9410,9,15,0,0,2,0,3,4,0,1,1,0,12,1432,990,4
409,1,6,0,0,1,1,3,12,1,0,20,7,29,153,127,4
9481,9,4,0,0,2,0,3,4,0,1,45,1,125,1452,1073,5
4564,16,6,0,0,4,1,3,17,0,1,20,7,29,793,310,4
5426,5,6,0,0,2,1,3,4,0,1,21,5,183,910,680,4
6665,0,7,0,0,2,1,3,4,0,1,28,3,37,1128,841,4
6685,9,4,0,0,2,1,3,4,0,1,4,3,17,1135,847,8
9651,9,7,0,0,2,1,3,4,0,1,23,1,64,1501,1109,4
6044,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4
7036,6,3,0,0,4,1,3,17,0,1,20,7,29,1260,885,4
4377,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4
7341,7,5,0,0,2,1,3,2,0,2,10,0,75,1321,942,4
6001,1,7,0,0,1,1,3,1,0,0,20,7,29,1009,635,4
6848,1,15,0,0,1,1,3,2,0,0,20,7,29,1185,885,4
13049,0,7,0,0,2,0,3,4,0,1,29,8,210,1952,1443,4
3066,4,18,0,0,7,1,3,2,0,4,35,4,175,478,370,4
7310,2,18,0,0,2,0,3,2,0,1,26,8,34,1308,345,4
9866,0,1,0,0,6,0,3,6,0,1,10,0,61,1587,96,4
10980,0,1,0,0,2,0,3,2,0,1,3,2,3,1694,1252,1
4679,2,1,0,0,2,0,3,2,0,1,45,1,168,824,637,4
3761,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4
12271,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8363,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4
5641,9,10,0,0,2,0,3,4,0,1,0,0,5,979,722,8
754,11,14,0,0,3,1,3,3,0,1,3,2,109,247,190,4
1495,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4
9868,2,9,0,0,2,0,3,4,0,1,10,0,61,1587,96,4
9804,0,7,0,0,2,0,3,4,0,1,31,4,45,1568,1156,4
10988,15,13,0,0,2,0,3,4,0,1,26,8,288,1697,1255,4
1413,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4
7311,2,1,0,0,2,1,3,2,0,1,26,8,34,1308,345,4
9867,0,1,0,0,6,0,3,6,0,1,10,0,61,1587,96,4
6704,16,6,0,0,4,0,3,17,0,1,20,7,29,1143,850,4
13505,18,20,0,0,2,1,3,2,0,1,14,5,300,2034,1500,4
6596,20,3,0,0,2,0,3,4,0,1,17,1,177,1107,825,4
12400,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4
4706,10,9,0,0,6,0,3,14,3,1,43,4,76,832,641,4
721,4,18,0,0,3,1,3,6,0,4,4,3,4,237,183,4
11120,12,13,0,0,2,1,3,2,0,1,17,1,177,1741,1292,4
11657,1,7,0,0,2,0,3,4,0,1,19,5,26,1866,1389,4
8542,14,16,0,0,4,1,3,6,0,1,27,4,67,1369,1015,4
3204,7,19,0,0,8,0,3,20,0,1,17,1,177,530,415,4
5961,10,2,0,0,2,0,3,2,0,1,26,8,43,1001,740,4
294,6,4,0,0,2,0,3,4,0,1,23,1,64,119,102,4
3190,9,4,0,0,2,0,3,4,0,1,36,9,149,521,407,4
6729,9,4,0,0,2,0,3,2,0,1,28,3,37,1146,851,4
11231,14,14,0,0,2,1,3,2,0,1,17,1,123,1774,1319,4
11960,9,,0,0,2,0,3,4,0,1,17,1,53,1944,1440,4
13104,10,11,0,0,2,1,3,2,0,1,20,7,27,1975,1460,4
10148,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4
802,0,7,0,0,2,0,3,4,0,1,48,0,114,255,197,4
13060,10,2,0,0,2,1,3,2,0,1,71,5,309,1954,1444,4
12063,16,10,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4
7809,16,10,0,0,2,0,3,4,0,1,25,1,33,1339,987,4
3237,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
4563,16,6,0,0,4,1,3,17,0,1,20,7,29,793,310,4
6629,3,9,0,0,2,1,3,4,0,1,4,3,4,1118,835,4
5479,10,2,0,0,3,1,3,3,0,1,45,1,80,933,697,4
3869,11,14,0,0,2,1,3,2,0,1,4,3,4,693,541,4
3335,15,13,0,0,10,1,3,6,0,1,12,5,140,570,439,8
13054,0,7,0,0,2,0,3,4,0,1,29,8,210,1952,1443,4
10981,0,1,0,0,2,1,3,2,0,1,3,2,3,1694,1252,1
4450,1,10,0,0,2,1,3,4,0,1,45,1,80,768,599,4
3206,13,14,0,0,4,1,3,6,0,1,60,5,144,532,416,4
4431,20,17,0,0,2,0,3,4,0,1,45,1,80,766,598,4
11925,15,14,0,0,2,1,3,2,0,1,27,4,116,1932,1431,4
11926,15,14,0,0,2,1,3,2,0,1,27,4,116,1933,1431,4
12272,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
8590,10,14,0,0,2,1,3,2,0,1,31,4,45,1388,1032,4
6918,1,7,0,0,2,0,3,4,0,1,1,0,54,1215,903,4
6451,13,11,0,0,2,1,3,2,0,1,4,3,4,1052,778,4
2973,14,2,0,0,7,1,3,2,0,1,37,5,126,444,343,4
3246,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
667,6,5,0,0,4,1,3,6,0,1,20,7,29,208,172,4
11961,9,,0,0,2,1,3,4,0,1,17,1,53,1944,1440,4
7810,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
10953,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
6385,6,6,0,0,4,1,3,17,0,1,20,7,29,730,509,4
11500,9,15,0,0,2,1,3,2,0,1,35,4,180,1207,898,4
3330,14,11,0,0,2,1,3,2,0,1,69,9,197,568,437,4
10957,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
6709,16,6,0,0,4,1,3,17,0,1,20,7,29,1143,850,4
9631,8,,0,0,2,0,3,4,0,1,23,1,150,1491,1103,4
3250,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
11612,16,6,0,0,2,1,3,4,0,1,2,1,156,1859,1384,4
123,14,14,0,0,2,1,3,2,0,1,25,1,33,64,58,4
11223,16,4,0,0,2,0,3,4,0,1,1,0,1,1771,1317,4
3132,16,15,0,0,2,1,3,4,0,1,48,0,87,498,389,4
3308,10,11,0,0,2,1,3,2,0,1,26,8,43,560,429,4
3207,2,9,0,0,2,0,3,4,0,1,67,4,188,533,417,4
9553,10,11,0,0,2,1,3,4,0,1,64,1,167,1467,1083,4
1090,6,10,0,0,4,1,3,17,0,1,20,7,29,330,258,4
6703,16,7,0,0,4,1,3,17,1,1,20,7,29,1142,850,4
13056,0,7,0,0,2,0,3,4,0,1,29,8,210,1952,1443,4
3253,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
10962,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
3258,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
13048,0,7,0,0,2,0,3,4,0,1,29,8,210,1952,1443,4
11391,16,10,0,0,2,0,3,4,0,1,35,4,189,1787,1327,4
10141,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4
5458,14,18,0,0,1,0,3,12,0,1,20,7,29,928,53,4
7021,6,3,0,0,4,0,3,17,0,1,20,7,29,1260,885,4
7814,16,10,0,0,2,1,3,4,0,1,25,1,33,1339,987,4
11335,16,4,0,0,2,0,3,4,0,1,16,5,23,1778,1321,4
150,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4
905,6,6,0,0,2,0,3,2,0,1,45,1,125,276,212,4
10947,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
7791,16,10,0,0,2,0,3,4,0,1,20,7,29,1334,127,4
10159,6,,0,0,2,0,3,4,0,1,15,1,103,1642,1215,4
6730,9,4,0,0,2,0,3,2,0,1,28,3,37,1146,851,4
944,9,4,0,0,2,1,3,4,0,1,4,3,4,283,217,4
10147,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4
1086,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4
1034,16,6,0,0,2,1,3,4,0,1,20,7,29,306,234,4
5635,6,17,0,0,4,1,3,24,0,1,20,7,29,932,695,4
10982,0,1,0,0,2,1,3,2,0,1,3,2,3,1694,1252,1
10952,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4
6506,1,15,0,0,2,1,3,4,0,1,8,2,155,1068,792,4
9753,5,6,0,0,2,1,3,4,0,1,6,5,7,1544,1139,4
3245,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
6008,0,7,0,0,2,0,3,2,0,1,30,2,41,1010,746,1
3249,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
815,0,15,0,0,2,1,3,4,0,1,20,7,115,257,142,4
13055,0,7,0,0,2,0,3,4,0,1,29,8,210,1952,1443,4
3254,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
10963,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4
3257,9,10,0,0,2,1,3,4,0,1,12,5,21,544,303,4
9775,9,6,0,0,4,1,3,17,0,1,20,7,29,1554,53,4
5628,7,,0,0,4,1,3,3,3,0,10,0,14,977,721,4
6850,1,15,0,0,1,1,3,2,0,0,20,7,29,1185,885,4
11800,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
11806,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
5486,16,10,0,0,2,0,3,2,0,1,7,4,8,936,699,4
13184,6,5,0,0,4,0,3,33,0,1,10,0,49,2004,1481,4
1906,5,17,0,0,2,0,3,4,0,1,0,0,0,405,316,1
7744,0,1,0,0,2,0,3,2,1,2,7,4,8,1326,977,4
7745,0,1,0,0,2,0,3,2,0,1,7,4,8,1326,977,4
11799,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
11805,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
5580,0,7,0,0,2,0,3,2,0,1,2,1,74,952,710,0
12351,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
7746,0,1,0,0,2,1,3,2,0,1,7,4,8,1326,977,4
11783,16,10,0,0,2,0,3,4,0,1,1,0,12,1890,973,4
12352,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4
5604,1,7,0,0,3,0,3,14,0,1,43,4,76,962,714,4
5603,6,10,0,0,6,0,3,14,0,1,43,4,76,961,714,4
9805,0,7,0,0,2,1,3,4,0,1,31,4,45,1568,1156,4
4280,16,4,0,0,2,1,3,4,1,1,0,0,5,735,252,4
8094,16,10,0,0,2,0,3,4,1,0,0,0,5,1354,1001,4
1303,6,6,0,0,2,0,3,2,0,1,0,0,0,389,304,7
3052,17,5,0,0,2,0,3,4,0,1,10,0,65,473,365,4
9766,1,7,0,0,2,0,3,2,0,1,8,2,77,1548,1143,4
1429,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4
13144,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
13150,17,3,0,0,2,0,3,4,0,1,0,0,0,1989,1471,20
1463,16,4,0,0,2,0,3,4,1,0,0,0,5,402,314,4
8095,16,10,0,0,2,1,3,4,0,7,0,0,5,1354,1001,4
3455,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
13129,16,10,0,0,2,0,3,4,0,1,20,7,227,1987,388,4
1304,6,6,0,0,2,0,3,2,0,1,0,0,0,389,304,7
2130,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11019,1,4,0,0,2,0,3,4,0,1,2,1,156,1705,1263,4
11023,0,7,0,0,2,0,3,2,0,1,2,1,156,1706,1074,4
11463,6,10,0,0,2,1,3,4,0,1,52,11,98,1822,1352,4
11733,20,6,0,0,2,0,3,4,0,1,34,1,50,1883,1400,4
2131,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8
11731,20,6,0,0,2,0,3,4,0,1,34,1,50,1883,1400,4
1243,6,6,0,0,2,0,3,2,0,1,4,3,146,382,260,8
11464,6,10,0,0,2,1,3,4,0,1,52,11,98,1822,1352,4
11732,20,6,0,0,2,1,3,4,0,1,34,1,50,1883,1400,4
11734,20,6,0,0,2,1,3,4,0,1,34,1,50,1883,1400,4
11797,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
11803,17,17,0,0,4,0,3,3,0,1,1,0,12,1894,973,4
11796,17,17,0,0,4,0,3,6,0,1,1,0,12,1894,973,4
11802,17,17,0,0,4,0,3,6,0,1,1,0,12,1894,973,4
3451,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
8386,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4
3456,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
3458,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
3460,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
3463,9,4,0,0,6,0,3,14,3,1,35,4,203,599,466,4
3477,9,4,0,0,6,1,3,14,3,1,35,4,203,599,466,4
7350,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4
7738,0,1,0,0,2,0,3,2,0,1,7,4,8,1326,977,4
7739,0,1,0,0,2,0,3,2,0,1,7,4,8,1326,977,4
