ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Collateral_Type,Coupon_Frequency,Coupon_Type,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
8329,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9875,2,9,0,0,2,0,3,4,0,1,10,0,61,1587,96,4,7
6773,5,6,0,0,2,0,3,4,0,1,46,1,81,1155,858,4,2
4595,13,16,0,0,2,1,3,2,0,1,11,3,18,803,622,4,0
1377,16,10,0,0,2,1,3,4,0,1,20,7,29,398,310,4,5
3816,9,15,0,0,2,1,3,4,0,1,4,3,146,677,529,1,4
6367,9,10,0,0,2,1,3,4,0,1,20,7,29,1034,509,4,5
9608,0,15,0,0,2,1,3,4,0,1,48,0,243,1485,1098,4,1
11132,9,4,0,0,2,1,3,4,0,1,73,4,292,1746,1296,4,0
2904,16,15,0,0,2,0,3,4,0,1,64,1,167,432,335,4,2
6513,16,4,0,0,2,0,3,4,0,1,6,5,7,1069,647,4,2
3806,9,15,0,0,2,0,3,4,0,1,25,1,33,673,525,4,2
7896,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
3184,0,7,0,0,2,1,3,4,0,1,48,0,185,519,405,4,14
8255,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
13276,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
10060,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4,1
4702,6,5,0,0,4,1,3,17,0,1,20,7,29,830,448,4,5
6189,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
7763,10,1,0,0,2,0,3,2,0,1,1,0,12,1329,980,4,7
8260,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8325,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
3799,9,15,0,0,2,0,3,4,0,1,25,1,33,673,525,4,2
5465,2,1,0,0,2,1,3,2,0,1,32,4,46,929,694,4,9
1561,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
3221,11,13,0,0,2,1,3,2,0,1,60,5,144,537,419,4,9
7631,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
6196,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
9354,17,6,0,0,2,1,3,4,0,1,1,0,1,1414,1045,4,0
3515,3,11,0,0,2,1,3,2,0,1,35,4,187,529,414,4,0
11047,15,13,0,0,2,1,3,4,0,1,15,1,216,1710,1267,1,0
7950,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6193,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
8266,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9353,17,6,0,0,2,1,3,4,0,1,1,0,1,1414,1045,4,0
287,16,4,0,0,2,0,3,13,0,1,1,0,1,118,101,4,0
13073,2,9,0,0,2,1,3,2,0,1,4,3,202,1960,1449,4,0
3481,9,15,0,0,2,1,3,4,0,1,36,9,158,602,467,4,6
3733,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
6190,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
12340,16,10,0,0,2,0,3,4,0,1,0,0,5,1777,1320,4,1
11871,13,14,0,0,2,1,3,2,0,1,26,8,43,1913,1418,4,0
1586,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
9939,14,9,0,0,2,1,3,2,0,1,48,0,233,1606,1188,4,9
11089,6,5,0,0,4,1,3,17,0,1,22,7,30,1723,1279,4,0
456,2,9,0,0,2,1,3,4,0,1,24,2,89,170,141,4,0
11702,16,6,0,0,4,0,3,3,0,1,23,1,31,1876,1395,4,0
6956,10,11,0,0,6,1,3,6,0,1,36,9,149,1223,908,4,8
7944,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
13114,2,1,0,0,2,1,3,2,0,5,20,7,27,1980,1464,4,0
8183,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
988,0,7,0,0,2,1,3,4,0,1,57,7,130,292,224,4,5
7629,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
13115,2,1,0,0,2,1,3,2,0,1,20,7,27,1980,1464,4,0
6279,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
7940,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
3297,1,15,0,0,2,1,3,2,0,1,26,8,34,559,428,4,6
7898,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
4415,9,4,0,0,4,0,3,17,0,1,20,7,29,757,142,4,5
8327,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8617,9,4,0,0,2,1,3,4,0,1,48,0,200,1392,1035,4,14
13312,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
3086,6,6,0,0,2,0,3,4,0,1,16,5,23,489,379,4,2
8179,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9938,11,16,0,0,7,1,3,2,0,1,48,0,233,1606,1188,4,9
7677,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7624,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7678,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
10934,6,6,0,0,2,0,3,4,0,1,15,1,103,1689,1248,4,2
1640,9,7,0,0,0,1,3,0,3,1,0,0,5,402,314,4,1
9534,0,7,0,0,2,1,3,4,0,1,6,5,266,1462,1081,4,2
8269,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
4526,16,10,0,0,2,1,3,2,0,1,26,8,43,784,69,4,6
7900,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8043,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
1643,9,7,0,0,0,1,3,0,1,1,0,0,5,402,314,4,1
3734,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
7622,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
9906,16,10,0,0,2,1,3,4,0,1,20,7,29,1594,1177,4,5
10860,9,4,0,0,2,1,3,4,0,1,20,7,29,1664,1018,4,0
7626,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7948,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8264,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6399,6,3,0,0,4,1,3,17,0,1,20,7,29,1036,509,4,5
11459,2,9,0,0,2,1,3,2,0,1,36,9,297,1819,1350,4,0
3807,9,15,0,0,2,1,3,4,0,1,25,1,33,673,525,4,2
11941,9,10,0,0,2,0,3,4,0,1,8,2,77,1940,1437,4,4
7552,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7954,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
7555,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
9768,9,18,0,0,2,0,3,2,0,1,29,8,40,1550,66,4,6
288,16,4,0,0,2,0,3,13,0,1,1,0,1,118,101,4,0
7554,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
13257,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
6459,16,4,0,0,2,0,3,4,0,1,48,0,153,1055,781,4,14
4376,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4,8
7553,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
8256,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8261,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9507,6,5,0,0,2,0,3,4,0,1,2,1,2,1459,1079,4,0
7951,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8045,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8049,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8414,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
8419,16,0,0,0,2,1,3,4,1,0,0,0,5,1354,1001,4,1
10918,1,15,0,0,2,1,3,2,0,1,48,0,87,1688,1247,4,14
7680,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
236,5,10,0,0,2,0,3,2,0,1,1,0,54,100,88,4,3
3271,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4,2
1642,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4,1
1641,9,7,0,0,0,1,3,0,3,1,0,0,5,402,314,4,1
7679,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7632,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
3282,6,6,0,0,2,0,3,2,0,1,4,3,4,554,424,1,4
7630,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
2977,9,18,0,0,2,0,3,2,0,1,29,8,40,445,155,4,6
1448,16,0,0,0,2,1,3,4,1,0,0,0,5,402,314,4,1
656,1,15,0,0,2,0,3,4,0,1,4,3,4,205,171,4,4
4369,10,2,0,0,2,0,3,4,0,1,29,8,40,704,548,4,8
7625,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7623,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7627,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
7945,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8270,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
10938,0,7,0,0,2,0,3,2,0,1,28,3,37,1093,594,4,4
7949,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8265,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
7676,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
8257,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6603,1,15,0,0,2,0,3,4,0,1,4,3,4,1111,130,1,4
8330,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
11545,9,15,0,0,2,0,3,4,0,1,1,0,54,1840,161,4,0
4525,16,10,0,0,2,1,3,2,0,1,26,8,43,784,69,4,6
4527,16,10,0,0,2,1,3,2,0,1,26,8,43,784,69,4,6
8267,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
11600,9,18,0,0,2,1,3,2,0,1,35,4,180,1207,898,4,2
8748,6,5,0,0,0,0,3,0,0,1,0,0,107,1405,20,4,3
6403,0,7,0,0,2,0,3,4,0,1,20,7,29,1038,765,4,5
5518,0,1,0,0,2,0,3,4,0,1,35,4,184,942,704,4,12
3710,6,6,0,0,2,0,3,4,0,1,62,5,147,666,519,4,2
11601,9,15,0,0,2,1,3,2,0,1,35,4,180,1207,898,4,2
3967,16,6,0,0,2,0,3,2,0,1,72,4,218,733,573,4,0
289,16,4,0,0,2,0,3,13,0,1,1,0,1,118,101,4,0
3272,9,10,0,0,2,0,3,4,0,1,12,5,21,544,303,4,2
7377,7,5,0,0,2,0,3,2,1,2,10,0,75,1321,942,4,1
1587,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
10061,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4,1
4663,16,6,0,0,2,0,3,4,0,1,20,7,29,820,633,4,5
10058,16,18,0,0,0,1,3,0,3,1,0,0,5,696,311,4,1
10059,16,18,0,0,0,1,3,0,3,1,0,0,5,696,311,4,1
4510,16,10,0,0,2,0,3,2,0,1,26,8,43,784,69,4,6
7941,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
959,1,4,0,0,2,0,3,4,0,1,20,7,29,287,50,4,5
10143,8,8,0,0,2,0,3,4,0,1,34,1,50,1641,1214,4,2
10063,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4,1
6604,1,15,0,0,2,0,3,4,0,1,4,3,4,1111,130,1,4
1625,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4,1
1624,9,7,0,0,0,1,3,0,3,1,0,0,5,402,314,4,1
1628,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4,1
6348,6,17,0,0,4,0,3,17,0,1,20,7,29,1029,509,4,5
1626,9,7,0,0,0,1,3,0,0,1,0,0,5,402,314,4,1
8262,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
4608,0,15,0,0,2,0,3,4,0,1,2,1,156,805,624,4,2
8331,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6985,0,7,0,0,2,0,3,2,0,1,20,7,29,1242,142,4,5
13377,16,10,0,0,0,0,3,0,0,1,1,0,12,2007,1483,4,3
87,6,10,0,0,2,0,3,4,0,1,1,0,1,53,48,4,3
8184,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
5908,1,15,0,0,2,1,3,2,0,1,26,8,43,996,736,4,6
8180,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8048,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
8051,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
160,9,4,0,0,2,0,3,4,0,1,29,8,40,75,66,4,6
3717,6,6,0,0,2,0,3,4,0,1,62,5,147,666,519,4,2
3090,6,6,0,0,2,0,3,4,0,1,16,5,23,489,379,4,2
7955,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6774,5,6,0,0,2,0,3,4,0,1,46,1,81,1155,858,4,2
3059,5,,0,0,2,0,3,2,0,1,10,0,65,474,366,4,1
6734,9,4,0,0,2,1,3,2,0,1,28,3,37,1146,851,4,4
2903,16,15,0,0,2,0,3,4,0,1,64,1,167,432,335,4,2
10955,0,7,0,0,2,1,3,2,0,1,28,3,37,1093,594,4,4
3801,9,15,0,0,2,0,3,4,0,1,25,1,33,673,525,4,2
4565,16,6,0,0,4,1,3,17,0,1,20,7,29,793,310,4,5
8328,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9894,6,5,0,0,4,1,3,17,0,1,20,7,227,1590,1174,4,5
8326,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
406,16,5,0,0,2,1,3,4,0,1,20,7,29,152,127,4,5
3295,1,15,0,0,2,1,3,2,0,1,26,8,34,559,428,4,6
11090,9,15,0,0,2,1,3,4,0,1,22,7,30,1724,1279,4,0
4473,17,17,0,0,2,0,3,4,0,1,46,1,81,774,604,4,2
8178,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
4528,16,10,0,0,2,1,3,2,0,1,26,8,43,784,69,4,6
10863,0,7,0,0,2,1,3,2,0,1,12,5,21,1665,1231,4,2
8182,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6400,6,3,0,0,4,1,3,17,0,1,20,7,29,654,509,4,5
3809,9,15,0,0,2,1,3,4,0,1,25,1,33,673,525,4,2
938,9,4,0,0,2,0,3,4,0,1,4,3,4,283,217,4,4
488,1,4,0,0,0,1,3,0,0,0,1,0,12,184,154,4,3
6331,4,18,0,0,2,0,3,2,0,1,11,3,15,1025,756,4,4
9294,6,6,0,0,2,0,3,4,0,1,11,3,18,1410,756,4,4
9395,19,,0,0,3,1,3,3,0,4,66,4,182,609,473,4,15
6958,2,7,0,0,2,0,3,4,0,1,0,0,120,1225,910,4,1
4728,2,7,0,0,3,0,3,14,0,1,43,4,76,847,641,4,13
537,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4,7
7758,10,1,0,0,2,0,3,2,0,1,1,0,12,1329,980,4,7
512,2,11,0,0,2,1,3,2,3,1,10,0,97,187,156,4,7
513,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4,7
4392,18,22,0,0,2,0,3,4,0,1,26,8,221,749,583,4,15
3031,12,13,0,0,2,1,3,2,0,1,19,5,26,462,354,24,9
3703,12,13,0,0,3,1,3,3,0,1,71,5,209,664,517,4,0
11784,16,10,0,0,2,0,3,4,1,1,1,0,12,1890,973,4,3
4640,6,6,0,0,2,1,3,2,0,1,4,3,146,816,424,4,4
4775,5,5,0,0,2,0,3,4,0,1,35,4,231,871,659,4,0
11610,16,6,0,0,2,0,3,4,0,1,2,1,156,1859,1384,4,0
6149,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
11780,16,10,0,0,2,0,3,4,1,1,1,0,12,1890,973,4,3
719,0,4,0,0,2,1,3,4,0,1,20,7,29,236,50,4,5
10992,1,18,0,0,2,0,3,4,0,1,35,4,180,1699,1257,4,2
7903,16,10,0,0,2,0,3,4,0,1,0,0,5,1354,1001,4,1
9559,4,18,0,0,2,0,3,4,0,1,66,4,215,1470,1086,4,0
7852,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
13099,18,13,0,0,4,0,3,6,0,1,28,3,37,1973,1458,4,10
11471,0,7,0,0,2,1,3,4,0,1,48,0,87,1823,1353,4,14
6154,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
130,15,12,0,0,6,1,3,6,0,1,26,8,36,67,61,4,0
5928,6,6,0,0,2,0,3,4,0,1,26,8,38,998,738,4,6
9742,12,13,0,0,2,1,3,4,0,3,17,1,53,1541,1136,4,8
3788,1,15,0,0,6,0,3,6,0,1,29,8,210,670,522,4,8
7849,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
5567,6,6,0,0,2,0,3,4,0,1,21,5,28,950,709,4,2
11145,3,9,0,0,2,1,3,2,0,1,32,4,46,1752,1301,4,9
113,5,6,0,0,4,0,3,6,0,1,10,0,14,59,54,4,3
2961,9,15,0,0,2,0,3,4,0,1,64,1,167,442,341,4,2
3225,13,16,0,0,6,1,3,6,0,1,2,1,190,540,422,4,12
1132,1,15,0,0,2,0,3,4,0,1,36,9,151,349,274,4,0
6152,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
13436,9,4,0,0,2,0,3,4,0,1,49,9,186,2024,1494,4,6
9816,5,5,0,0,2,0,3,4,0,1,38,9,62,1573,1161,4,6
6106,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
7473,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
3331,15,11,0,0,4,0,3,6,0,1,20,7,90,569,438,4,0
8191,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
6222,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
3711,6,6,0,0,2,0,3,4,0,1,62,5,147,666,519,4,2
3893,2,1,0,0,2,0,3,2,0,1,4,3,4,705,549,4,10
540,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4,7
9309,17,6,0,0,2,1,3,4,0,1,1,0,1,1414,1045,4,0
7418,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
305,18,20,0,0,2,1,3,2,0,1,39,8,66,122,105,4,15
6108,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
4738,13,14,0,0,2,1,3,2,0,1,64,1,163,852,644,17,10
9396,19,,0,0,3,1,3,3,0,4,66,4,182,609,473,4,15
9399,19,,0,0,3,1,3,3,0,4,66,4,182,609,473,4,15
8199,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
7505,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
539,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4,7
5820,9,4,0,0,2,1,3,4,0,1,4,3,4,983,725,4,4
6228,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
9365,17,6,0,0,2,1,3,4,0,1,1,0,1,1414,1045,4,0
10103,3,9,0,0,2,0,3,2,0,1,7,4,8,1625,1201,8,11
7417,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
6107,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
7978,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
10883,4,18,0,0,2,1,3,4,0,1,12,5,199,1673,1239,4,9
4832,1,15,0,0,2,0,3,4,0,1,6,5,7,882,666,4,2
538,2,11,0,0,2,1,3,4,3,1,10,0,97,187,156,4,7
6225,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
11030,1,15,0,0,2,0,3,4,0,1,2,1,74,1709,1266,4,2
7416,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
3945,9,4,0,0,2,1,3,4,0,1,15,1,216,723,566,4,0
1549,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
4395,12,12,0,0,6,1,3,6,0,1,26,8,221,749,583,4,15
5985,16,6,0,0,2,1,3,4,0,1,22,7,30,1008,635,4,5
4776,5,5,0,0,2,0,3,4,0,1,35,4,231,871,659,4,0
4061,16,10,0,0,4,0,3,14,0,1,10,0,14,739,252,4,0
6150,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
1025,14,2,0,0,4,1,3,6,1,2,19,5,133,302,231,3,9
9934,15,13,0,0,3,1,3,3,0,1,17,1,53,1604,1186,4,0
8203,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
4394,12,12,0,0,6,1,3,6,0,1,26,8,221,749,583,4,15
10906,16,10,0,0,2,0,3,4,0,1,0,0,143,1682,1245,4,1
4421,10,16,0,0,2,1,3,2,0,1,59,3,135,760,592,4,12
1551,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
3446,14,16,0,0,4,1,3,6,0,1,6,5,7,595,462,4,0
6155,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
4408,13,16,0,0,4,1,3,6,0,1,21,5,222,753,587,4,0
11763,0,7,0,0,2,0,3,4,0,1,8,2,82,1886,1403,1,0
261,1,15,0,0,2,0,3,2,0,1,37,5,58,107,93,4,0
2962,9,15,0,0,2,0,3,4,0,1,64,1,167,442,341,4,2
2215,16,6,0,0,2,0,3,4,0,1,0,0,0,20,19,8,3
12081,16,0,0,0,2,0,3,4,3,0,0,0,5,1777,1320,4,1
12084,16,10,0,0,2,0,3,4,1,0,0,0,5,1777,1320,4,1
1040,11,14,0,0,4,1,3,6,0,1,59,3,135,307,235,4,0
4740,10,16,0,0,2,0,3,4,0,1,5,4,6,853,645,4,9
618,10,11,0,0,6,1,3,6,0,1,29,8,100,193,162,17,8
9676,9,15,0,0,2,0,3,4,0,1,4,3,146,1510,1116,1,4
8025,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
3036,1,7,0,0,2,0,3,4,0,1,25,1,33,465,357,4,2
3666,1,15,0,0,2,1,3,4,0,1,6,5,7,647,503,4,0
13224,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
3358,6,4,0,0,2,1,3,4,0,1,23,1,64,576,445,4,3
4752,16,4,0,0,2,1,3,2,0,1,6,5,7,856,647,4,2
9869,2,9,0,0,2,0,3,4,0,1,10,0,61,1587,96,4,7
6645,13,11,0,0,2,1,3,2,0,1,34,1,50,1125,834,4,10
9739,1,15,0,0,2,1,3,4,0,1,21,5,39,1539,1134,4,0
5397,3,11,0,0,2,1,3,2,0,1,28,3,37,899,672,4,0
6223,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
8290,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
9372,3,9,0,0,2,1,3,2,0,1,54,4,104,1416,1046,4,12
6625,13,11,0,0,2,1,3,2,0,1,34,1,50,1117,834,4,10
13227,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
782,16,4,0,0,2,0,3,4,0,1,1,0,12,251,54,4,3
9400,0,7,0,0,2,0,3,4,0,1,16,5,95,1429,868,4,2
5434,12,12,0,0,2,1,3,2,0,1,52,11,98,914,684,17,0
891,12,14,0,0,2,1,3,2,0,1,41,8,124,275,211,4,0
7980,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
181,12,18,0,0,2,1,3,4,0,1,1,0,44,79,71,4,0
3154,3,2,0,0,2,0,3,2,0,1,21,5,183,509,397,4,0
10079,0,1,0,0,2,0,3,4,0,1,42,5,230,1617,1197,4,0
3742,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
6229,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
11814,11,16,0,0,7,1,3,2,0,1,35,4,303,1900,1411,4,0
9656,0,4,0,0,0,0,3,0,0,1,0,0,160,1504,1112,4,1
1550,16,4,0,0,2,0,3,4,0,1,0,0,5,402,314,4,1
4169,16,4,0,0,2,0,3,4,1,2,0,0,5,735,252,4,1
3195,10,11,0,0,2,1,3,2,0,1,32,4,46,525,411,1,0
6582,3,2,0,0,2,1,3,4,0,1,3,2,3,1096,815,1,12
8195,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
3640,16,15,0,0,2,0,3,4,0,1,34,1,117,643,143,4,2
10876,9,15,0,0,2,0,3,4,0,1,2,1,156,1670,1236,4,2
6226,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
621,11,14,0,0,6,1,3,6,0,1,29,8,100,194,162,17,8
267,16,10,0,0,2,0,3,2,0,1,1,0,12,111,25,4,3
7716,7,5,0,0,2,1,3,2,0,1,10,0,75,1321,942,4,1
411,0,7,0,0,2,1,3,4,0,1,8,2,82,155,129,4,0
3861,11,14,0,0,2,1,3,4,0,1,26,8,43,690,538,4,8
8623,10,11,0,0,6,1,3,6,0,1,31,4,45,1393,1036,4,9
7415,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
10869,13,16,0,0,2,1,3,2,0,1,32,4,46,1667,1233,4,9
7723,9,10,0,0,2,1,3,4,0,1,2,1,156,1324,976,4,2
13096,3,2,0,0,2,1,3,2,0,1,49,9,310,1971,1457,4,0
11442,14,14,0,0,2,0,3,2,0,1,66,4,182,1809,1340,4,9
10038,16,18,0,0,0,1,3,0,0,1,0,0,5,696,311,4,1
9660,2,9,0,0,2,1,3,2,0,1,75,5,270,1506,1113,4,0
13093,3,2,0,0,2,1,3,2,0,1,49,9,310,1971,1457,4,0
3860,11,14,0,0,2,1,3,4,0,1,26,8,43,690,538,4,8
3950,3,11,0,0,2,1,3,2,0,1,27,4,217,724,567,4,0
7507,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
3592,6,6,0,0,2,1,3,4,0,1,12,5,21,628,490,1,2
6966,2,1,0,0,0,0,3,0,0,1,61,0,145,1232,915,4,1
9740,1,15,0,0,2,1,3,4,0,1,21,5,39,1539,1134,4,0
10035,16,18,0,0,0,1,3,0,1,1,0,0,5,696,311,4,1
13286,6,6,0,0,2,0,3,4,3,1,10,0,49,2004,1481,4,5
6463,16,4,0,0,2,1,3,4,0,1,48,0,153,1055,781,4,14
7196,0,7,0,0,2,1,3,2,0,1,34,1,50,1270,90,4,2
7506,7,5,0,0,2,0,3,2,0,1,10,0,75,1321,942,4,1
4639,6,6,0,0,2,1,3,2,0,1,4,3,146,816,424,4,4
3727,6,6,0,0,2,0,3,4,0,1,62,5,147,667,519,4,2
6151,1,15,0,0,2,1,3,4,0,1,8,2,155,1017,749,4,4
6567,1,4,0,0,2,1,3,4,0,1,20,7,29,1091,812,4,0
8192,16,10,0,0,2,0,3,4,3,1,0,0,5,1354,1001,4,1
11781,16,10,0,0,2,0,3,4,1,1,1,0,12,1890,973,4,3
11641,9,15,0,0,2,1,3,4,0,1,34,1,117,1864,1387,4,2
9831,12,12,0,0,2,1,3,2,0,1,29,8,154,1576,1162,17,8
720,0,4,0,0,2,1,3,4,0,1,20,7,29,236,50,4,5
4821,1,15,0,0,2,0,3,4,0,1,26,8,43,880,665,4,6
