ISIN,SP_Rating,Moody_Rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
1981,5,5,0,0,2,1,3,2015,4,0,1,2025,0,0,161,406,318,4,1
1982,5,5,0,0,2,0,3,2015,4,0,1,2018,0,0,161,406,318,4,1
1983,5,5,0,0,2,1,3,2015,4,0,1,2020,0,0,161,406,318,4,1
1984,5,3,0,0,2,0,3,1998,4,1,2,1938,0,0,13,407,318,4,1
1985,5,3,0,0,2,0,3,2011,4,0,1,2021,0,0,0,408,319,1,3
1995,5,3,0,0,2,0,3,2012,4,0,1,2017,0,0,0,408,319,1,3
1996,5,,0,0,2,1,3,2012,4,0,7,2027,0,0,0,408,319,1,3
1998,5,3,0,0,2,1,3,2012,4,0,1,2017,0,0,0,408,319,1,3
2002,5,3,0,0,2,0,3,2013,4,1,0,2023,0,0,0,408,319,1,3
2003,5,3,0,0,2,0,3,2013,4,0,1,2018,0,0,0,408,319,1,3
2004,5,18,0,0,2,1,3,2013,4,0,7,2028,0,0,0,408,319,1,3
2005,5,3,0,0,2,1,3,2013,4,0,7,1933,0,0,0,408,319,1,3
2006,5,3,0,0,2,1,3,2013,4,0,7,1933,0,0,0,408,319,1,3
2008,5,3,0,0,2,1,3,2013,4,1,0,1933,0,0,0,408,319,1,3
2009,5,3,0,0,2,1,3,2013,4,0,7,2028,0,0,0,408,319,1,3
2010,5,3,0,0,2,0,3,2013,4,0,1,2018,0,0,0,408,319,1,3
2011,5,3,0,0,2,1,3,2013,4,0,7,2028,0,0,0,408,319,1,3
2013,5,3,0,0,2,1,3,2014,4,0,7,2029,0,0,0,408,319,1,3
2014,5,3,0,0,2,1,3,2014,4,0,7,2024,0,0,0,408,319,1,3
2015,5,,0,0,2,1,3,2014,4,1,0,1934,0,0,0,408,319,1,3
2020,5,3,0,0,2,1,3,2014,4,0,7,2024,0,0,0,408,319,1,3
2021,5,3,0,0,2,1,3,2014,4,0,7,2029,0,0,0,408,319,1,3
2022,5,3,0,0,2,1,3,2014,4,0,7,2017,0,0,0,408,319,1,3
2023,5,3,0,0,2,1,3,2014,4,0,7,2029,0,0,0,408,319,1,3
2024,5,3,0,0,2,0,3,2014,4,0,1,2017,0,0,0,408,319,1,3
2027,5,3,0,0,2,0,3,2014,4,0,1,2019,0,0,0,408,319,1,3
2031,5,3,0,0,2,0,3,2014,4,0,1,2017,0,0,0,408,319,1,3
2032,5,3,0,0,2,0,3,2014,4,0,1,2021,0,0,0,408,319,1,3
2034,5,0,0,0,2,1,3,2014,4,1,0,1934,0,0,0,408,319,1,3
2040,5,3,0,0,2,1,3,2015,4,0,1,2018,0,0,0,408,319,1,3
2050,16,6,0,0,0,1,3,2007,0,1,0,2017,0,0,143,409,320,4,0
2053,2,1,0,0,1,1,3,1998,12,1,2,2028,0,0,5,412,314,4,0
2054,14,16,0,0,2,1,3,2013,2,0,1,2018,41,8,162,413,322,4,7
2056,2,7,0,0,2,0,3,2011,4,0,1,2016,7,4,8,414,323,7,0
2057,2,7,0,0,2,0,3,2011,4,0,1,2021,7,4,8,414,323,7,0
2058,6,3,0,0,2,0,3,2013,4,0,1,2018,0,0,0,415,324,7,3
2059,6,3,0,0,2,0,3,2014,4,0,1,2019,0,0,0,415,324,7,3
2060,6,3,0,0,2,0,3,2014,4,0,1,2017,0,0,0,415,324,7,3
2061,6,3,0,0,2,0,3,2013,4,0,1,2018,0,0,0,415,324,7,3
2062,6,3,0,0,2,0,3,2014,4,0,1,2019,0,0,0,415,324,7,3
2063,20,3,0,0,4,0,3,2011,3,0,1,2021,23,1,31,416,325,4,0
2064,12,14,0,0,1,1,3,1997,12,0,1,2027,0,0,120,417,326,22,0
2065,6,4,0,0,2,1,3,2010,4,0,1,2021,64,1,163,418,327,4,2
2066,6,4,0,0,2,0,3,2012,4,0,1,2018,64,1,163,418,327,4,2
2085,1,7,0,0,2,0,3,2014,4,0,1,2019,0,0,5,420,19,8,3
2086,1,7,0,0,2,0,3,2015,4,0,1,2025,0,0,5,420,19,8,3
2087,1,7,0,0,2,0,3,2015,4,0,1,2018,0,0,5,420,19,8,3
2088,1,7,0,0,2,0,3,2015,4,0,1,2020,0,0,5,420,19,8,3
2089,1,7,0,0,2,0,3,2015,4,0,1,1945,0,0,5,420,19,8,3
2092,16,6,0,0,2,0,3,2010,4,0,7,2025,0,0,0,20,19,8,3
2093,16,6,0,0,2,0,3,2010,4,0,7,2023,0,0,0,20,19,8,3
2094,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2095,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2096,16,6,0,0,2,0,3,2010,4,0,1,2019,0,0,0,20,19,8,3
2097,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2098,16,6,0,0,2,0,3,2010,4,0,7,2023,0,0,0,20,19,8,3
2099,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2100,16,6,0,0,2,0,3,2010,4,0,1,2024,0,0,0,20,19,8,3
2101,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2102,16,6,0,0,2,0,3,2011,4,0,1,2017,0,0,0,20,19,8,3
2103,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2104,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2105,16,6,0,0,2,0,3,2011,4,0,7,2026,0,0,0,20,19,8,3
2106,16,6,0,0,2,0,3,2011,4,0,1,2018,0,0,0,20,19,8,3
2107,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2108,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2109,16,6,0,0,2,0,3,2011,4,0,7,2026,0,0,0,20,19,8,3
2110,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2111,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2112,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2113,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2114,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2115,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2116,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2117,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2118,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2119,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2120,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2121,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2122,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2123,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2124,16,6,0,0,2,0,3,2010,4,0,1,2019,0,0,0,20,19,8,3
2125,16,6,0,0,2,0,3,2010,4,0,7,2018,0,0,0,20,19,8,3
2126,16,6,0,0,2,0,3,2010,4,0,7,2024,0,0,0,20,19,8,3
2127,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2128,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2129,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2130,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2131,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2132,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2133,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2134,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2135,16,6,0,0,2,0,3,2010,4,0,1,2019,0,0,0,20,19,8,3
2136,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2137,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2138,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2139,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2140,16,6,0,0,2,0,3,2011,4,0,1,2026,0,0,0,20,19,8,3
2141,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2142,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2143,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2144,16,6,0,0,2,0,3,2011,4,0,1,2020,0,0,0,20,19,8,3
2145,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2146,16,6,0,0,2,0,3,2011,4,0,1,2026,0,0,0,20,19,8,3
2147,16,6,0,0,2,0,3,2010,4,0,7,2019,0,0,0,20,19,8,3
2148,16,6,0,0,2,0,3,2010,4,0,1,2019,0,0,0,20,19,8,3
2149,16,6,0,0,2,0,3,2010,4,0,1,2025,0,0,0,20,19,8,3
2150,16,6,0,0,2,0,3,2010,4,0,7,2023,0,0,0,20,19,8,3
2151,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2152,16,6,0,0,2,0,3,2010,4,0,1,2021,0,0,0,20,19,8,3
2153,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2154,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2155,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2156,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2157,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2158,16,6,0,0,2,0,3,2011,4,0,1,2020,0,0,0,20,19,8,3
2159,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2160,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2161,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2162,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2163,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2164,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2165,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2166,16,6,0,0,2,0,3,2010,4,0,1,2021,0,0,0,20,19,8,3
2167,16,6,0,0,2,0,3,2010,4,0,1,2022,0,0,0,20,19,8,3
2168,16,6,0,0,2,0,3,2010,4,0,1,2021,0,0,0,20,19,8,3
2169,16,6,0,0,2,0,3,2011,4,0,7,2021,0,0,0,20,19,8,3
2170,16,6,0,0,2,0,3,2010,4,0,7,2023,0,0,0,20,19,8,3
2171,16,6,0,0,2,0,3,2010,4,0,7,2023,0,0,0,20,19,8,3
2172,16,6,0,0,2,0,3,2010,4,0,7,2025,0,0,0,20,19,8,3
2173,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2174,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2175,16,6,0,0,2,0,3,2011,4,0,1,2022,0,0,0,20,19,8,3
2176,16,6,0,0,2,0,3,2011,4,0,7,2021,0,0,0,20,19,8,3
2177,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2178,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2179,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2180,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2181,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2182,16,6,0,0,2,0,3,2010,4,0,1,2023,0,0,0,20,19,8,3
2183,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2184,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2185,16,6,0,0,2,0,3,2010,4,0,1,2018,0,0,0,20,19,8,3
2186,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2187,16,6,0,0,2,0,3,2010,4,0,1,2019,0,0,0,20,19,8,3
2188,16,6,0,0,2,0,3,2010,4,0,1,2025,0,0,0,20,19,8,3
2189,16,6,0,0,2,0,3,2011,4,1,2,2021,0,0,0,20,19,8,3
2190,16,6,0,0,2,0,3,2010,4,0,7,2022,0,0,0,20,19,8,3
2191,16,6,0,0,2,0,3,2010,4,0,1,2017,0,0,0,20,19,8,3
2192,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2193,16,6,0,0,2,0,3,2011,4,0,1,2024,0,0,0,20,19,8,3
2194,16,6,0,0,2,0,3,2011,4,0,7,2023,0,0,0,20,19,8,3
2195,16,6,0,0,2,0,3,2011,4,0,1,2017,0,0,0,20,19,8,3
2196,16,6,0,0,2,0,3,2010,4,0,1,2022,0,0,0,20,19,8,3
2197,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2198,16,6,0,0,2,0,3,2011,4,0,1,2023,0,0,0,20,19,8,3
2199,16,6,0,0,2,0,3,2011,4,0,7,2025,0,0,0,20,19,8,3
2200,16,6,0,0,2,0,3,2011,4,0,1,2017,0,0,0,20,19,8,3
2201,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2202,16,6,0,0,2,0,3,2011,4,0,7,2023,0,0,0,20,19,8,3
2203,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2204,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2205,16,6,0,0,2,0,3,2011,4,0,1,2022,0,0,0,20,19,8,3
2206,16,6,0,0,2,0,3,2011,4,0,1,2026,0,0,0,20,19,8,3
2207,16,6,0,0,2,0,3,2011,4,0,1,1931,0,0,0,20,19,8,3
2208,16,6,0,0,2,0,3,2011,4,0,1,2018,0,0,0,20,19,8,3
2209,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2210,16,6,0,0,2,0,3,2011,4,0,7,2021,0,0,0,20,19,8,3
2211,16,6,0,0,2,0,3,2011,4,0,1,2028,0,0,0,20,19,8,3
2212,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2213,16,6,0,0,2,0,3,2011,4,0,1,2020,0,0,0,20,19,8,3
2214,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2215,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2216,16,6,0,0,2,0,3,2011,4,0,1,2021,0,0,0,20,19,8,3
2217,16,6,0,0,2,0,3,2011,4,0,1,2019,0,0,0,20,19,8,3
2218,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2219,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2220,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2221,16,6,0,0,2,0,3,2012,4,0,1,2020,0,0,0,20,19,8,3
2222,16,6,0,0,2,0,3,2012,4,0,1,2027,0,0,0,20,19,8,3
2223,16,6,0,0,2,0,3,2012,4,0,1,2027,0,0,0,20,19,8,3
2224,16,6,0,0,2,0,3,2012,4,0,1,2027,0,0,0,20,19,8,3
2225,16,6,0,0,2,0,3,2012,4,0,1,2020,0,0,0,20,19,8,3
2226,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2227,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2228,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2229,16,6,0,0,2,0,3,2012,4,0,1,2025,0,0,0,20,19,8,3
2230,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2231,16,6,0,0,2,0,3,2012,4,0,1,2018,0,0,0,20,19,8,3
2232,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2233,16,6,0,0,2,0,3,2012,4,0,1,2020,0,0,0,20,19,8,3
2234,16,6,0,0,2,0,3,2012,4,0,1,2023,0,0,0,20,19,8,3
2235,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2238,16,6,0,0,2,0,3,2012,4,1,0,2017,0,0,0,20,19,8,3
2240,16,6,0,0,2,1,3,2012,4,0,7,2027,0,0,0,20,19,8,3
2245,16,6,0,0,2,0,3,2011,4,1,0,2018,0,0,0,20,19,8,3
2248,16,6,0,0,2,0,3,2011,4,3,0,2021,0,0,0,20,19,8,3
2250,16,6,0,0,2,0,3,2011,4,1,0,2021,0,0,0,20,19,8,3
2251,16,6,0,0,2,0,3,2011,4,3,0,2021,0,0,0,20,19,8,3
2254,16,6,0,0,2,0,3,2012,4,1,0,2018,0,0,0,20,19,8,3
2256,16,0,0,0,2,1,3,2011,4,0,0,1931,0,0,0,20,19,8,3
2259,16,0,0,0,2,1,3,2011,4,0,0,1931,0,0,0,20,19,8,3
2260,16,6,0,0,2,1,3,2011,4,0,7,2026,0,0,0,20,19,8,3
2261,16,6,0,0,2,0,3,2012,4,1,0,2020,0,0,0,20,19,8,3
2266,16,6,0,0,2,0,3,2012,4,1,0,2022,0,0,0,20,19,8,3
2268,16,0,0,0,2,1,3,2011,4,0,0,1931,0,0,0,20,19,8,3
2270,16,0,0,0,2,1,3,2011,4,0,0,1931,0,0,0,20,19,8,3
2272,16,6,0,0,2,0,3,2012,4,1,0,2017,0,0,0,20,19,8,3
2275,16,6,0,0,2,0,3,2009,4,0,1,2019,0,0,0,20,19,8,3
2276,0,7,0,0,0,0,3,2009,0,0,1,2021,0,0,0,20,19,8,3
2277,16,6,0,0,2,0,3,2014,4,0,1,2019,0,0,0,20,19,8,3
2278,16,6,0,0,2,0,3,2014,4,0,1,2024,0,0,0,20,19,8,3
2279,0,7,0,0,0,0,3,2007,0,0,1,2017,0,0,0,20,19,8,3
2280,16,6,0,0,2,0,3,2010,4,0,1,2020,0,0,0,20,19,8,3
2281,0,7,0,0,0,0,3,2010,0,0,1,2020,0,0,0,20,19,8,3
2333,16,6,0,0,2,0,3,2010,4,1,0,2020,0,0,0,20,19,8,3
2347,8,8,0,0,4,0,3,2012,5,0,1,2017,0,0,0,20,19,8,0
2365,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2366,16,6,0,0,2,0,3,2012,4,0,1,2025,0,0,0,20,19,8,3
2367,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2368,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2369,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2370,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2371,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2372,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2373,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2374,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2375,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2376,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2377,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2378,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2379,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2380,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2381,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2382,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2383,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2384,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2385,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2386,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2387,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2388,16,6,0,0,2,0,3,2012,4,0,1,2022,0,0,0,20,19,8,3
2389,16,6,0,0,2,0,3,2012,4,0,1,2017,0,0,0,20,19,8,3
2390,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2391,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2392,16,6,0,0,2,0,3,2012,4,0,1,2025,0,0,0,20,19,8,3
2393,16,6,0,0,2,0,3,2012,4,0,1,2026,0,0,0,20,19,8,3
2394,16,6,0,0,2,0,3,2012,4,0,1,2021,0,0,0,20,19,8,3
2395,16,6,0,0,2,0,3,2012,4,0,1,2019,0,0,0,20,19,8,3
2396,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2397,16,6,0,0,2,0,3,2012,4,0,1,2024,0,0,0,20,19,8,3
2398,16,6,0,0,2,0,3,2013,4,0,1,2023,0,0,0,20,19,8,3
2399,16,6,0,0,2,0,3,2013,4,0,1,2020,0,0,0,20,19,8,3
2400,16,6,0,0,2,0,3,2013,4,0,1,2025,0,0,0,20,19,8,3
2401,16,6,0,0,2,0,3,2013,4,0,1,2028,0,0,0,20,19,8,3
2402,16,6,0,0,2,0,3,2013,4,0,1,2028,0,0,0,20,19,8,3
2403,16,6,0,0,2,0,3,2013,4,0,1,2028,0,0,0,20,19,8,3
2410,16,6,0,0,2,1,3,2013,4,1,7,2023,0,0,0,20,19,8,3
2420,16,0,0,0,2,1,3,2014,4,1,0,1934,0,0,0,20,19,8,3
2423,16,6,0,0,2,1,3,2014,4,0,7,2029,0,0,0,20,19,8,3
2429,16,6,0,0,2,0,3,2012,4,1,0,2017,0,0,0,20,19,8,3
2437,16,6,0,0,2,1,3,2012,4,0,7,1934,0,0,0,20,19,8,3
2439,16,6,0,0,2,1,3,2012,4,0,7,2027,0,0,0,20,19,8,3
2440,16,6,0,0,2,1,3,2012,4,0,7,2027,0,0,0,20,19,8,3
2442,16,6,0,0,2,1,3,2012,4,0,7,1937,0,0,0,20,19,8,3
2444,16,6,0,0,2,1,3,2012,4,0,7,2028,0,0,0,20,19,8,3
2450,16,6,0,0,2,1,3,2012,4,0,7,1932,0,0,0,20,19,8,3
2454,16,6,0,0,2,1,3,2012,4,0,7,2025,0,0,0,20,19,8,3
2455,16,6,0,0,2,1,3,2012,4,0,7,2029,0,0,0,20,19,8,3
2456,16,6,0,0,2,1,3,2012,4,0,7,1937,0,0,0,20,19,8,3
2457,16,6,0,0,2,1,3,2012,4,0,7,2027,0,0,0,20,19,8,3
2458,16,6,0,0,2,0,3,2012,4,1,0,2022,0,0,0,20,19,8,3
2462,16,6,0,0,2,1,3,2013,4,0,7,1930,0,0,0,20,19,8,3
2463,16,6,0,0,2,1,3,2013,4,0,7,2025,0,0,0,20,19,8,3
2464,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2470,16,6,0,0,2,1,3,2013,4,0,7,1933,0,0,0,20,19,8,3
2471,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2474,16,6,0,0,2,0,3,2013,4,1,0,2020,0,0,0,20,19,8,3
2476,16,6,0,0,2,1,3,2013,4,0,7,1938,0,0,0,20,19,8,3
2477,16,0,0,0,2,1,3,2013,4,0,0,1933,0,0,0,20,19,8,3
2478,16,6,0,0,2,1,3,2013,4,0,7,2023,0,0,0,20,19,8,3
2480,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2483,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2484,16,6,0,0,2,1,3,2013,4,0,7,1933,0,0,0,20,19,8,3
2485,16,6,0,0,2,0,3,2013,4,1,0,2018,0,0,0,20,19,8,3
2487,16,6,0,0,2,1,3,2013,4,0,7,2025,0,0,0,20,19,8,3
2488,16,6,0,0,2,0,3,2013,4,1,2,2023,0,0,0,20,19,8,3
2489,16,,0,0,2,1,3,2013,4,0,0,1933,0,0,0,20,19,8,3
2492,16,,0,0,2,1,3,2013,4,0,0,1933,0,0,0,20,19,8,3
2493,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2495,16,6,0,0,2,1,3,2013,4,0,7,1938,0,0,0,20,19,8,3
2497,16,6,0,0,2,1,3,2013,4,0,7,2025,0,0,0,20,19,8,3
2501,16,6,0,0,2,1,3,2013,4,0,7,2028,0,0,0,20,19,8,3
2502,16,0,0,0,2,1,3,2013,4,0,0,1933,0,0,0,20,19,8,3
2506,16,0,0,0,2,1,3,2013,4,1,0,1933,0,0,0,20,19,8,3
2513,16,6,0,0,2,1,3,2013,4,0,7,2026,0,0,0,20,19,8,3
2514,16,6,0,0,2,1,3,2013,4,0,7,1933,0,0,0,20,19,8,3
2522,16,0,0,0,2,1,3,2014,4,1,0,2029,0,0,0,20,19,8,3
2532,16,6,0,0,2,1,3,2014,4,0,1,2021,0,0,0,20,19,8,3
2538,16,0,0,0,2,1,3,2014,4,1,0,1934,0,0,0,20,19,8,3
2564,16,0,0,0,2,1,3,2014,4,1,0,2029,0,0,0,20,19,8,3
2870,11,16,0,0,2,0,3,2013,2,0,1,2018,3,2,164,422,328,20,0
2871,11,16,0,0,2,0,3,2013,2,0,1,2018,3,2,164,422,328,20,0
2872,16,,0,0,4,0,3,2012,6,0,1,2028,23,1,31,423,329,4,0
2873,0,7,0,0,2,0,3,2004,4,0,1,1934,3,2,3,424,330,1,6
2874,0,7,0,0,2,0,3,2009,4,0,1,2019,3,2,3,424,330,1,6
2875,0,7,0,0,2,0,3,2012,4,0,1,1942,3,2,3,424,330,1,6
2876,0,7,0,0,2,0,3,2012,4,0,1,2022,3,2,3,424,330,1,6
2877,0,7,0,0,2,0,3,2013,4,0,1,2018,3,2,3,424,330,1,6
2878,0,7,0,0,2,0,3,2013,4,0,1,2023,3,2,3,424,330,1,6
2879,11,16,0,0,2,1,3,2011,2,0,1,2019,4,3,4,425,331,4,0
2880,11,16,0,0,2,1,3,2012,2,0,1,2022,4,3,4,425,331,4,0
2881,0,7,0,0,2,0,3,2008,2,0,1,2018,3,2,3,426,330,4,6
2882,0,7,0,0,2,0,3,2008,2,0,1,1938,3,2,3,426,330,4,6
2883,0,7,0,0,2,0,3,2011,2,0,1,2021,3,2,3,426,330,4,6
2884,0,7,0,0,2,0,3,2011,2,0,1,1941,3,2,3,426,330,4,6
2885,0,7,0,0,2,0,3,2013,2,0,1,1943,3,2,3,426,330,4,6
2886,0,7,0,0,2,0,3,2009,2,0,1,2020,3,2,3,427,330,20,6
2887,0,7,0,0,2,0,3,2009,2,0,1,1939,3,2,3,427,330,20,6
2888,0,7,0,0,2,0,3,2004,2,0,1,1934,3,2,165,428,330,1,6
2889,11,13,0,0,2,1,3,2011,2,0,1,2019,11,3,18,429,332,4,15
2890,11,13,0,0,2,1,3,2013,2,0,1,2022,11,3,18,429,332,4,15
2891,4,18,0,0,2,0,3,1998,4,0,1,2028,64,1,166,430,333,4,0
